id,name
26361,Tijeras Creek Park
26506,Tradewinds Park
26470,Torrey Hills Neighborhood Park
26609,Twentynine Palms - Valle Vista Road
26352,Tierra Grande Park
26487,Town Clock Park
26582,Turlock Memorial Park Cemetery
26363,Tijuana River Valley Regional Park
26239,Ten Mile
26246,Tent Meadow Detention Pond and Open Space
26247,Tenth Street Park
26248,Tequesquito Arroyo Park
26303,Third Street Park
26374,Tiscornia Park
26904,Ventura holding 27
26288,The Nature Conservancy
26289,The Park at Petco Park
26356,Tierra Verde Park
26290,The Park at River Walk
27808,Yuba County Water Agency 2
26295,The Village Green Park
26343,Tice Valley Park
26344,Tide Beach Park
26376,TNC
26353,Tierra Rajada Park
26357,Tierrasanta Community Park
26382,Toby Johnson Park
26540,Trinity holding 1
26504,Tracy Ball Park
26505,Tracy Press Park
26367,Tilton Park
26600,Tuscany Hills Overlook Park
26856,Ventura holding 103
26372,Timothy Hopkins Park
26394,Tomales Bay Ecological Reserve
26408,Topanga Open Space
26430,Torrance holding 23
26377,TNC
27066,Via Marina Park
26378,TNC
26325,Thousand Oaks Park
26502,Trabuco Canyon Water District lands
26604,Tustin holding 1
26526,Tri-canyon Signif BH
26905,Ventura holding 28
26407,Topanga Creek
26515,Travis Ranch Park
26471,Torrey Hills Open Space
26914,Ventura holding 36
26933,Ventura holding 53
26393,Tom Jermin Senior Community Park
26770,Valle Lindo Park
26320,Thornewood Open Space
26488,Town Estates Park
26321,Thornton State Beach
26323,Thousand Oaks
26324,Thousand Oaks
27039,Veterans Park
26390,Tolay Lake Regional Park
26391,Tolenas Park
26392,Tom Gould Memorial Park
26412,Toro Canyon Park
26525,Trevino Community Park
26413,Torrance County Beach
26406,Topanga County Beach
26479,Tourmaline Surfing Park
26501,Trabuco Canyon
26395,Tomales Bay Fishing Access
26399,Tony Court Park
26400,Tooby Memorial Park
26596,Turtle Rock Park
26497,Townsend Park
26403,Topanga Canyon-Canyon Oaks Open Space
26405,Topanga Canyon - Fernwood
26522,Treelake Park
26858,Ventura holding 105
26927,Ventura holding 48
26503,Trabuco Mesa Park
26784,Valley-Wide Regional Park
26496,Towngate Memorial Park
26528,Tri Gem Park
26547,Triplett Park
26518,Treasure Island Park
26514,Tranquillity Land Retirement Demonstration Site
26551,Trower Park
26516,Treadwell
27432,Westview Park
26529,Triangle Marsh
26812,Valley Vista Park
26473,Torrey Pines Golf Course
26474,Torrey Pines Park
26483,Town Center Association 1
26593,Turtle Rock Community Park
26489,Town Hall Area Open Space Purchase
26490,Town Plaza
27714,Woodlake holding 1
26495,Town Square Park
26511,Trailside Park
26903,Ventura holding 26
26521,Tredway Park
26523,Trescony Park
26669,United States Of America
26632,Tyron Park
26524,Trestle at Hidden Beach
26477,Toto Ranch
27000,Vernal Pool Prairie Preserve Area
26312,Thompson Creek
26322,Thousand Acre Ranch (Cannell)
26371,Timeout Holdings Mitigation Site
26327,Thousand Palms Community Park
26366,Tillotson Parkway
26588,Turtle Bay Regional Park (East)
26368,Timber Hill Park
26369,Timber Run Park
26370,Timberlane Park
26512,Trailwood Maintenance Association 1
26481,Tourtelot Open Space
26484,Town Center Association 2
26880,Ventura holding 125
26491,Town Square
26494,Town Square Park
26507,Tragniew Park
26987,Verdese Carter Park
26510,Trails End Park
26955,Ventura holding 73
26552,Truckee-Donner Recreation and Park District 1
26579,Tuolumne River Restoration Center
27141,Vineyards Basin Park A
27093,Viera-North Peak
26536,Trimark Otay Tarplant Preserve
26538,Trinidad holding 1
26539,Trinidad Park
26541,Trinity Park
26543,Trinity River Fishing Access
26820,Van Buren Unit
26620,Twin Peaks Open Space
26757,Val Vista Park
26558,Tuckers Grove Park
26597,Turtle Rock Ridge Association 1
26568,Tulare holding 2
26659,Union Point Park
26923,Ventura holding 44
26656,Union Landing Park
26686,University Park
26557,Tsurai Village
26561,Tujunga-Angeles Forest Adjacent Open Space
26570,Tulare Veterans Memorial Park
27022,Veterans Memorial Center
26546,Triple Creeks Conservation Area
26953,Ventura holding 71
26550,Trolley Creek Park
26651,Unamed Park
27045,Veterans Park
26585,Turner Lake Reservoir
26619,Twin Oaks
26606,Tuttle Park
26688,University Park East
26553,Truckee Basin (Perazzo Meadows)
26975,Ventura holding 91
26556,TSRA Outliers - Skylandia
26670,United Street Park
26808,Valley View Park
26652,Undeveloped Community Park
26640,UCC Vineyard Addition
26587,Turtle Bay Park (Private)
26618,Twin Lakes Park
26586,Turnstone Park
26687,University Park
26595,Turtle Rock Glen Community Association 2
26771,Valle Verde Park
26566,Tulare Hill Land Bank
26835,Vantage Point Park
26650,Umbarger Pathway
26924,Ventura holding 45
26826,Van Doren Park
26760,Valencia Glen Park
26803,Valley Trails Park
26893,Ventura holding 17
27004,Vernor Hanson Park
26810,Valley View Sports Park
26567,Tulare holding 1
26851,Ventura holding 1
26934,Ventura holding 54
26565,Tulare Hill
26763,Valencia Meadows Park
26788,Valley Club Golf Course
26976,Ventura holding 92
26605,Tustin Sports Park
26828,Van Ness Recreation Center
26576,Tunitas Creek Ranch OSP
26667,United States Forest Service
26754,Vail Ranch Park
27034,Veterans Memorial Park
26872,Ventura holding 118
26594,Turtle Rock Glen Community Association 1
26613,Twin Creeks School Park
26614,Twin Lakes
26616,Twin Lakes Golf Course
27086,Victoriano Park
26581,Turlock Irrigation District
26690,University Terrace Park
26805,Valley View Park
26602,Tuscany Park
26755,Val Sereno Preserve
26796,Valley Oaks Golf Course
26572,Tule River Parkway
26815,Valverde Park
26794,Valley Oak Park
27027,Veterans Memorial Park
26648,Ulistac Natural Area
26869,Ventura holding 115
26603,Tustin Centennial Park
26761,Valencia Hall Park
26750,Uvas Reservoir
26562,Tujunga Ponds Wildlife Sanctuary
26608,Twain Harte Tennis Courts
26653,Undeveloped Park
26654,Unger Park
26639,UC Reserve System land
26673,University Circle Open Space
26762,Valencia Heritage Park
26899,Ventura holding 22
26598,Turtle Rock Riparian Corridor
26601,Tuscany Park
26634,UC Agricultural Research Station
26756,Val Verde Community Regional Park
26790,Valley Hi Park
26759,Valencia Canyon Ext. Open Space
26772,Valle Vista Park
26774,Valle Vista Park
26569,Tulare Santa Fe Public Trail
26891,Ventura holding 15
26859,Ventura holding 106
26908,Ventura holding 30
26789,Valley Glen Community Park
26668,United States of America
26884,Ventura holding 129
26571,Tule Lake National Wildlife Refuge
26630,Tyler Ranch
26631,Tyrell Park
26681,University Heights Open Space
26636,UC Natural Reserve System
27268,Washington Colony Cemetery
26637,UC Natural Reserve System Management Site
26638,UC Oasis de Los Osos
26666,United States Bureau of Reclamation
27557,William S Hart Park
27115,Village Green Park
26829,Van Noord
28977,Loma Vista Park
27116,Village Green Park
26647,Ulatis Creek Open Space
26674,University City Open Space
26682,University Heights Open Space Park
26791,Valley Oak Park
26730,Upper Las Virgenes Open Space Preserve
26795,Valley Oak Park Site
26909,Ventura holding 31
26918,Ventura holding 4
26832,Van Nuys Recreation Area
26811,Valley Vista Park
26622,Twin Pines Park
27080,Victoria Park
26740,Uptown Open Space
26744,USC
26745,USFS Genetic Resource and Conservation Center
26767,Valensin - West Riley
26768,Valensin Ranch
26777,Vallejo Fishing Pier
26778,Vallejo holding 1
26813,Valley West Park
26819,Van Buren Golf Center
27083,Victoria Park
26625,Twitchel Island
26664,United Community Center and Park
26793,Valley Oak Park
26665,United States Bureau of Land Management
27005,Verona Park
26952,Ventura holding 70
26972,Ventura holding 89
26635,UC Deep Canyon Natural Reserve
27120,Village Park East
26621,Twin Peaks Park
26646,Ukiah Softball Complex
26769,Valle Lindo Park
26641,UCD Arboretum
26642,UCSD Open Space Park
26643,Ueda Park Site
26807,Valley View Park
26645,UEDA Parkway
26578,Tuolumne Park and Recreation District
26799,Valley Plaza Park
27104,Villa Park
26802,Valley Skate Park (Hockey Rink)
26888,Ventura holding 132
26804,Valley Verde Neighborhood Park
26809,Valley View Park
26844,Vellano Park
26816,Valverde Park
26817,Valyermo Park
26894,Ventura holding 18
26929,Ventura holding 5
27026,Veterans Memorial Park
26827,Van Maren Park
29603,Rexford Reservoir
26870,Ventura holding 116
26683,"University of California, Irvine Open Space Reserve"
26684,University Park
26691,University Village
26798,Valley Park
26728,Upper Cosumnes River
26806,Valley View Park
26785,Valley Center Community Park
27062,Vetter Park
26830,Van Nuys-Sherman Oaks War Memorial Park
26874,Ventura holding 12
26831,Van Nuys Golf Course
26833,Van Zanten Park
27555,William Peak Park
26889,Ventura holding 133
26792,Valley Oak Park
26895,Ventura holding 19
26939,Ventura holding 59
26961,Ventura holding 79
26783,Vallejo Swett
26786,Valley Center MWDD Open Space
26936,Ventura holding 56
26845,Vencil Brown Park
26854,Ventura holding 101
26731,Upper Newport Bay Ecological Reserve
26748,Utica Park
26738,Upper Uvas Creek Open Space Preserve
26752,Vacation Beach Playground
26749,Uvas Creek Park Preserve
26881,Ventura holding 126
26732,Upper Newport Bay Nature Preserve
26886,Ventura holding 130
26739,Upton County Beach
26751,Vacated Portion Of Bocana St
26821,Van Buskirk Municipal Golf Course
26863,Ventura holding 11
26890,Ventura holding 14
26954,Ventura holding 72
26958,Ventura holding 76
26883,Ventura holding 128
26920,Ventura holding 41
26919,Ventura holding 40
26867,Ventura holding 113
26841,Vasona Lake County Park
27094,Vietnam Veterans Memorial Park
26913,Ventura holding 35
26978,Ventura holding 94
26898,Ventura holding 21
26849,Ventu Park Open Space
26868,Ventura holding 114
26871,Ventura holding 117
26876,Ventura holding 121
26877,Ventura holding 122
26900,Ventura holding 23
26901,Ventura holding 24
27644,Windyhill Park
26948,Ventura holding 67
26964,Ventura holding 81
26951,Ventura holding 7
26967,Ventura holding 84
26971,Ventura holding 88
27073,Victoria Community Regional Park
30061,Ocean View Mini-Park
26780,Vallejo Lakes
26782,Vallejo Mill Park
26977,Ventura holding 93
27096,"Vig, Heflin and Alexander"
26842,Veeh Ranch Park
26941,Ventura holding 60
26855,Ventura holding 102
26864,Ventura holding 110
26840,Vasco Caves Land Bank
30056,Montezuma Neighborhood Park
26937,Ventura holding 57
26942,Ventura holding 61
26945,Ventura holding 64
26946,Ventura holding 65
26947,Ventura holding 66
26949,Ventura holding 68
26966,Ventura holding 83
27085,Victorian Park
26973,Ventura holding 9
26974,Ventura holding 90
26836,Vargas Plateau Land Bank
26837,Varian Park
26838,Varsity Park
26839,Vasco Caves
26963,Ventura holding 80
27043,Veterans Park
26930,Ventura holding 50
26931,Ventura holding 51
26850,Ventura Community Park
26873,Ventura holding 119
28376,Seaside Heroes Park
27554,William Nickerson Recreation Center
26846,Venice City Beach
26848,Venta Spur Trail
26943,Ventura holding 62
26944,Ventura holding 63
26926,Ventura holding 47
26956,Ventura holding 74
27084,Victoria West Community Park
27018,Veteran's Park
27154,Virginia Avenue Park
26999,Vermont Square
26979,Ventura holding 95
27106,Villa Santa Fe Park
26980,Ventura holding 96
26981,Ventura holding 97
26982,Ventura holding 98
26983,Ventura holding 99
27148,Vintage Park
26991,Verdugo Park
27033,Veterans Memorial Park
27242,Walnut Place Park
27031,Veterans Memorial Park
27270,Washington Manor
26992,Verdugo Park
27156,Virginia Boos Park
27107,Villa Ticino Park
26993,Veren Park
27002,Vernola Park
27187,Vista Plaza Park
26994,Vereschagin
27273,Washington Park
27023,Veterans Memorial Park
27016,Veteran's Park
27024,Veterans Memorial Park
27030,Veterans Memorial Park
27029,Veterans Memorial Park
27028,Veterans Memorial Park
27282,Washington Park
27072,Victoria Arbors Park
26995,Verissimo Hills Open Space Preserve
26997,Vermont Parkway
27006,Vessels Mitigation Site
27112,Village Green
26998,Vermont Parkway
27017,Veteran's Park
27041,Veterans Park
27014,Veteran's Memorial Park
27053,Veterans Park
27076,Victoria Groves Park
27078,Victoria Park
27075,Victoria Golf Course
27090,Victory Park
27142,Vineyards Park
27461,White Park
27058,Veterans Park and Sports Complex
27001,Vernalis Riparian Habitat
27003,Vernon M. Hemingway Memorial Park
27007,Vessels Park
27009,Vestal
27010,Veteran's Memorial Park
27097,Viking Park
27012,Veteran's Memorial Park
27013,Veteran's Memorial Park
27015,Veteran's Memorial Park
27020,Veterans Freedom Park
27032,Veterans Memorial Park
27035,Veterans Memorial Park
27079,Victoria Park
27081,Victoria Park
27070,Victor Jones Park
27091,Victory Park
27119,Village Park Community Association 3
27098,Villa Cabrini Park
27069,Vickroy Park
27099,Villa Campesina Park
27036,Veterans Memorial Park Open Space
27048,Veterans Park
27050,Veterans Park
27110,Village F Tot Lot
27051,Veterans Park
27055,Veterans Park
27068,Via Verde Park
27056,Veterans Park
27057,Veterans Park
27121,Village Pond Park
27067,Via Paraiso Park
27089,Victory Park
27101,Villa Montalvo Arboretum
27206,Wade Johnson Park
27105,Villa Parke
27143,Vinland Park
28794,Cameo Tot Lot
27139,Vineyard Park
27114,Village Green Park
27563,Williams Historical Park
27117,Village Park Community Association 1
27137,Vineyard Park
27178,Vista Meadows Park
27135,Vineyard Neighborhood Park
27059,Veterans Parkway
27061,Veterens Park
27064,Via Bellagio Park
27108,Villag Chanticleer Conference Center
27109,Village D Tot Lot
27111,Village Green
27127,Vincent Park
27186,Vista Park Hill Community Park
27126,Vincent Lugo Park
27118,Village Park Community Association 2
29466,Poncitlan Square
27136,Vineyard Park
27155,Virginia Avenue Park
27144,Vinsonhaler Park
27133,Vinewood Park
27123,Villeneuva
27147,Vintage Oaks Park
27138,Vineyard Park
27124,Vina Plains
27448,Whalen
27209,Wagner Park
27128,Vincent Park
27130,Vinci Park
27383,Westcal III Park
27131,Vine Hill Park
27176,Vista La Mesa Park
27342,Wellfleet Park
27132,Vinewood Park
27145,Vintage Green Valley Park
27146,Vintage Hills Park
27161,Visalia Cemetery
27185,Vista Park
27149,Vintage Park
27150,Vintage Park
27207,Wadsworths Olive Grove Open Space
27805,Yuba County Water Agency 17
27305,Waters End Park
27174,Vista Grande Park
27173,Vista Grande Park
27803,Yuba County Water Agency 15
27191,Vista Verde Park
27169,Vista del Lago Park
27414,Weston Park
27290,Wastewater Treatment Ponds
27201,W T Kerr Community Park
27152,Virgil Grissom Park
27162,Visalia Riverway Sports Complex
27164,Vista Bahia Park
27165,Vista Community Association 1
27655,Winters holding 1
27166,Vista de la Valle - Land Preserve/Mitigation Area
27167,Vista del Arroyo Park
27175,Vista Hermosa Park
27177,Vista Lomas Park
30161,Laureate Mini-Park
27284,Washington Playground
27208,Wagner
27363,West Hollywood Park
28613,Julian C. Dixon Park
27359,West Hills Park
27168,Vista Del Lago Open Space
27181,Vista Park
27323,Wayside Park
27261,Warm Springs Park
27184,Vista Park
27170,Vista Del Mar Park
27199,Voyager Park
27344,Wells Park
27262,Warm Water Cove
27200,Vulcan
27260,Warm Springs Park
27196,Volunteer Park
27193,Vista View Park
27210,Wagon Wheel Canyon Community Association 1
27211,Wagon Wheel Sports Park
27212,Wakeham Park
27315,Watts Towers of Simon Rodia State Historic Park
27222,Walmerado Park
27171,Vista del Valle Park
27252,Warbler Park
27172,Vista Del Verde Park
27591,Willowbrook Park - Soquel Creek Water District
27180,Vista Park
27182,Vista Park
27276,Washington Park
27221,Waller Park
27204,Wackman Park
27267,Washington Charter School Park
27405,Westlake Village SMMC Open Space
27205,Waddle Ranch
27229,Walnut Grove Equestrian Center
27225,Walnut Creek Habitat & Open Space
27281,Washington Park
27285,Washington Square
28482,Sweet Brier Plaza Park
27213,Walden Park
27627,Windjammer Park
27333,Weisberg Park
30058,El Campo Santo Neighborhood Park
27544,William Green Park
27272,Washington Park
27227,Walnut Creek Nature Park
28409,Kilner Park
28387,Big Oak Tree Park
27353,West Cayote Hills Park
27406,Westminster Dog Park
27379,West Village Park
27263,Warner Ranch Park
27630,Window to the Sea Park
27365,West Jetty View Park
27656,Winterstein Park
27188,Vista Points
27189,Vista Ridge Park
27720,Woodland holding 1
27300,Waterford Park
27391,Western Hills Park
27192,Vista Verde Park
27278,Washington Park
27265,Warring Park
27277,Washington Park
27195,Volta Wildlife Area
27256,Wardlaw Park West
27257,Wardlow Park
27258,Wardlow Park
27483,Whorton Park
27264,Warner Valley Wildlife Area
27259,Wardman Park
27251,War Memorial Park
27240,Walnut Park
27412,Weston  Park
27293,Water Lots
27579,Willow Glen Park
27894,Truckee River Wildlife Area
27413,Weston Park
27658,Winton Community Park
27419,Westridge Park
27294,Water Lots
27332,Weiner
27302,Waterford River Walk Park
27425,Westside Park
27330,Weekes Park
27366,West Main Street Park
27328,Weberstown Park
27572,Willow-Balch Park
27536,William A Smith Park
27231,Walnut Grove Park
27247,Walter Reuther Park
27388,Westdale Park
27351,West Beryl Park
27617,Winchester Creek Park
27298,Waterbird Regional Preserve
27299,Waterbrook Park
30175,Central Avenue Mini-Park
27588,Willow Springs Park
27308,Watson School/ Wayside Park
27322,Wayne Makin Park
27424,Westside Park
27306,Watershed Lands
27417,Westridge-Canyonback Wilderness Park of LA
27437,Westwood Hills Park
27418,Westridge Open Space
27400,Westifield School Playsite
27228,Walnut Creek Wilderness Park
27232,Walnut Grove Park
27399,Westhaven Park
27325,Weber Park
27301,Waterford Park
27377,West Valley Park
27534,Willard Park
27426,Westside Park
27398,Westhampton Park
27384,Westcal New Colony Park
27407,Westminster Park
27568,Williamson Ranch Park
27243,Walnut Ranch Park
27244,Walnut Street Park
27245,Walt Disney School Park
27246,Walter Haas Playground
27430,Westside Pioneer
27250,Wantrup Wildlife Sanctuary
27253,Warbler Park Site
27728,Woodlawn Cemetery
27428,Westside Park
27292,Water District Open Space
27416,Westpark Community Center
27584,Willow Park
27422,Westside Mountain Park
27439,Westwood Oaks Park
29786,Third Street & Prospect Avenue Park
27537,William A. Fish Veterans Memorial Park
27429,Westside Park and Dog Park
27488,Wieder Park
27362,West Hilmar Wildlife Area
27385,Westchester Golf Course
27389,Westermann
27376,West Sunset Playground
27559,William Street Park
27378,West Valley Reservation Area
27543,William Eldridge Park
27415,Weston Park
27324,Webber Lake and Lacey Meadows
27326,Weber Point Event Center
27433,Westward Beach
27694,Woodbridge Village Association 7
27438,Westwood Manor Park
27440,Westwood Park
27443,Westwood Park
29338,Freedom Park Athletic Field
27456,Whisman School Park
27310,Watsonville Slough Ecological Reserve
27313,Watts Senior Citizen Center and Rose Garden
27316,Waukell Creek Wildlife Area
27329,Wee Park
27423,Westside Neighborhood Park
27368,West Marshall Canyon Wilderness Area
27638,Windsor Park
27396,Westgate Ranch Park
27397,Westgrove Park
27441,Westwood Park
27469,Whitewater Floodplain Preserve
27318,Wavecrest
27321,Wawona Drive Open Space
27340,Well 2 Pocket Park
27401,Westlake Community Park
27459,White Crane Spring
27394,Westfield Park
27726,Woodland Star Park
27403,Westlake Park
27404,Westlake Village City Parkland
27427,Westside Park
27335,Welands
27337,Welch Memorial Park
27338,Welch Park
27341,Wellesley Park
27346,Wendy Park
27382,Westcal II Park
27570,Willie White Park
27349,Wesley Park
27350,Wesson Ranch Park
27824,Yuba County Water Agency 35
27360,West Hills Recreation Center
27361,West Hillsdale
27573,Willow Court Park
27354,West County Trail
27635,Windsor Mini Park
27633,Windrows Park
27355,West Coyote Hills Tree Park
27409,Westmond Park
27825,Yuba County Water Agency 36
27356,West End Beach Park
27358,West Greenway Park
27566,Williams Ranch Neighborhood Park
27470,Whitewater Park
30174,Olive Street Mini-Park
27471,Whitewood Park
27487,Wideman Memorial Park
27503,Wildcat Creek Trail
27502,Wildcat Canyon Regional Park
27510,Wilderness Land Trust
27481,Whittier Narrows Recreation Area
27513,Wildflower Playfield
27514,Wildhawk Golf Club
28169,City of Petaluma Holding
28926,Monument Park
27739,Woodside-Irvine Homeowners Association 2
28172,Santa Cruz holding 14
27693,Woodbridge Village Association 6
27524,Wildwood Park
27526,Wildwood Park
27512,Wilderness Park
27530,Willard Dietrich Park
27624,Windermere Park
27649,Winnetka Recreation Center
27556,William Penn Park
27457,Whisman Sports Center
27590,Willowbrook Park
27535,"William ""Bill"" Hughes Park"
27541,William Chorley Park
27223,Walnut City Open Space Lands
27239,Walnut Park
27224,Walnut Creek Habitat & Open Space
27671,Wolf Property Natural Area
27847,Yucca Loma Park
27637,Windsor Park
27838,Yuba County Water Agency 48
27375,West Selma Cemetery
27542,William Curtis Park
27547,William J. (Bill) Payne
27643,Windy Hills Park
27548,William L. Taylor Park
27523,Wildwood Park
28768,Selma Park
27586,Willow Pass Community Park
27665,Wittman Village Park
27549,William Land Park
27380,West Walker River Wildlife Area
27381,Westacre Park
27387,Westcliff Park
27408,Westminster Village Park
27411,Westmoor Park
27395,Westgate Landing Regional Park
28960,Cressa Park
27445,Wetlands
27485,Wickland Park
27458,Whispering Pines Park
27460,White House Pool Fishing Access
27462,White Point County Beach
27463,White Point Nature Preserve
27625,Windermere Park
27464,White Rock Community Park
27465,White Rock Preserve
27492,Wilbur Tampa Park
27486,Wicklow
27804,Yuba County Water Agency 16
27616,Wincanton Park
27619,Winchester I Park
27594,Willows Park
27569,Willie Mccovey Park
27480,Whittier Narrows Golf Course
28173,Santa Cruz holding 7
27592,Willowglen Park
28587,Aromas Community Park
27369,West Mojave Desert Ecological Reserve
27421,Westside Cemetery
27587,Willow Springs Open Space
27370,West Newport Park
27372,West Park
27373,West Park
27374,West Portal Playground
27615,Wimbledon Park
27639,Windsor Point Park
27653,Wintercreek Wetland
27614,Wilson Ranch Soccer Park
27623,Windemere Park
27632,Windrow Community Park
27790,Youngblood-Coleman Playground
27560,William T Mason Park
27561,Williams Brotherhood Park
27595,Willows Park
27626,Windflower Park
27756,World Cup Soccer Fields
27577,Willow Creek Wildlife Area
27701,Woodbury Park
27640,Windsor Town Green
27831,Yuba County Water Agency 41
27657,Winton Cemetery
27540,William Cann Memorial Park
27618,Winchester I Open Space
27642,Windwood Homeowners Association 2
27574,Willow Creek
28464,Discovery Park
27629,Windmill Springs Park
27634,Windsong Park
27866,Zinfandel Park
27688,Woodbridge Village Association 1
27660,Wiro Park
27727,Woodland West Park
27908,Millerton Creek Ranch
27446,Whale Rock Reservoir
27449,Whaley Park
27511,Wilderness Park
27450,Wheatfield Park
27451,Wheatland Ranch Neighborhood Park
27452,Wheeler Avenue Park
27453,Wheeler Park
27475,Whittier Greenway Trail
27607,Wilson Park
27509,Wilderness Land Trust
27674,Wolfson Park
27545,William H Cilker Park
27551,William M Beebe Park
27552,William Mckinley Park
27695,Woodbridge Village Association 8
27659,Winton Park
27689,Woodbridge Village Association 2
27771,Ygnacio Valley Park
27479,Whittier Narrows Dam
27826,Yuba County Water Agency 37
27567,Williamsburg II Park
28746,Campo De Cahuenga
27600,Wilmington Town Square
27539,William Cann Civic Center Park
27575,Willow Creek
28708,Railroad Safety Trail
27576,Willow Creek Park
27654,Wintermist Park
27725,Woodland Park
27661,Wiseman Airport Park
27668,Woh Hei Yuen Park
27751,Woodville Park
27683,Woodbridge Community Park
27750,Woodville Cemetery
27664,Witter Ranch Park
27777,Yorba Park
27853,Zamora Playlot
27717,Woodlake Park
27641,Windwood Homeowners Association 1
27868,Zolezzi Park
27504,Wildcat Ranch
27527,Wilkins Park
27528,Will Rogers Memorial Park
27529,Will Rogers Mini Park
27800,Yuba County Water Agency 12
28741,Grigsby Park
27706,Woodcrest Park
27522,Wildwood Park
27538,William Adams Park
27667,Wofford Heights Park
27508,Wilderness Glen Park
27516,Wildlands Inc
27517,Wildwood Canyon
27518,Wildwood Estate Preserve
27520,Wildwood Park
27521,Wildwood Park
27550,William Lloyd Garrison Park
27696,Woodbridge Village Association 9
27645,Wineville Park
27700,Woodbury Community Association 3
27646,Wingspan Park
27647,Winkle Farm Park
27648,Winner's Circle Park
27677,Wood Park
27650,Winslow Center
27788,Young Canyon
27651,Winston Manor Park
27652,Winston Smoyer Memorial Community Garden
27770,Ygnacio Plaza Martinez Park
27766,Ye'we'vichem Park
27662,Wisteria Park
27676,Women's Club Park
27669,Wohler Bridge Fishing Access
27724,Woodland Park
27812,Yuba County Water Agency 23
27670,Wolf Creek at North Star
28317,Bertsch Tract Park
28174,Greenspace
27697,Woodbridge Wilderness Area Regional Park
27704,Woodcreek Park
27741,Woodside Neighborhood Park
27673,Wolfskill-Driscoll Properties
27675,Womack Park
27699,Woodbury Community Association 2
27678,Wood Park
27722,Woodland Park
27682,Woodbine Park
27713,Woodhaven Park
27685,Woodbridge Ecological Reserve
28582,Domino Open Space
27731,Woodpine Park
27787,Young - Armos
27686,Woodbridge Park
27786,Yost Park
27690,Woodbridge Village Association 3
27691,Woodbridge Village Association 4
27692,Woodbridge Village Association 5
27698,Woodbury Community Association 1
27705,Woodcrest Park
27823,Yuba County Water Agency 34
27819,Yuba County Water Agency 30
27718,Woodland Hills Park
27719,Woodland Hills Rec Center
27723,Woodland Park
27729,Woodley Avenue Park
27867,Zoeter Field
27721,Woodland Park
28243,Almaden Park
28385,Freedom Park
27702,Woodcreek Oaks Golf Course
27703,Woodcreek Park
27730,Woodley Lakes Golf Course
27794,"Youth Center, & Kids Korner Buildings"
27757,Worthy Community Park
27758,Wright Hill Ranch
27707,Woodfield Park
27708,Woodfield Park
27709,Woodfield Park
27710,Woodgate Park
27711,Woodglen Vista Park
27761,Wrigley Gardens
27752,Woodward Community Park
27753,Wooten Park
27754,Worcester Park
27769,Yerba Buena Gardens
27755,Work Memorial Park
27815,Yuba County Water Agency 26
27759,Wright Park
27817,Yuba County Water Agency 29
27735,Woodridge Preserve
27818,Yuba County Water Agency 3
27871,Zumwalt Park
27764,Yasui Park
27736,Woodrow Park
27737,Woods Creek Rotary Park
27738,Woodside-Irvine Homeowners Association 1
27740,Woodside-Irvine Homeowners Association 3
27801,Yuba County Water Agency 13
27742,Woodside Park
27743,Woodside Park
27744,Woodside Park - PVRPD
27748,Woodstock Park
27842,Yuba County Water Agency 7
27760,Wright Property
27827,Yuba County Water Agency 38
27828,Yuba County Water Agency 39
30071,Nestor Neighborhood Park
27765,Yaudanchi Ecological Reserve
27782,Yosemite Lake Regional Park
28850,Telfair Park
27844,Yuba County Water Agency 9
27772,YMWD Open Space
27839,Yuba County Water Agency 49
27774,Yokuts Park
27820,Yuba County Water Agency 31
27852,Zamora Park
27851,Zalud Park
27778,Yorba Regional Park
27795,Youth Community Park
27841,Yuba County Water Agency 6
27836,Yuba County Water Agency 46
27779,York Creek-Spring Mountain Rd
27780,York Field
27781,Yorkville Ecological Reserve
27783,Yosemite Park
27807,Yuba County Water Agency 19
27814,Yuba County Water Agency 25
27816,Yuba County Water Agency 27
27833,Yuba County Water Agency 43
28118,Viña Vieja Park
29107,Dorothy J. and Benjamin B. Smith Park
27834,Yuba County Water Agency 44
27835,Yuba County Water Agency 45
27843,Yuba County Water Agency 8
27846,Yucaipa Skate Park
27845,Yuba Park
28222,Wilroth - Donation
27776,Yolo County Parks
27821,Yuba County Water Agency 32
28480,Springville Veterans Memorial Park
27850,Zacatecas Park
27854,Zamudio TransNet Environmental Mitigation
27865,Zimbelman Park
27861,Zelzah Park
28152,Gallighan Slough
28230,Solana II Park
28451,Orchard Park
28374,Meadows Park
28143,City of Brisbane
27791,Younger Lagoon Reserve
27796,Yreka Creek Greenway
27797,Yuba County Water Agency 1
27798,Yuba County Water Agency 10
27822,Yuba County Water Agency 33
27802,Yuba County Water Agency 14
27806,Yuba County Water Agency 18
28261,Patriot Park
27849,Yucca Valley holding 1
27855,Zanussi Park
27856,Zapopan Park
28208,Davis Ranches
27775,Yolo Bypass Wildlife Area
28713,Davenport Park
27789,Young Pond Federal Wetlands/Selma Pres
27799,Yuba County Water Agency 11
27829,Yuba County Water Agency 4
28168,San Lorenzo River Open Space
28244,Sagecrest Park
28433,McKinley Park
27809,Yuba County Water Agency 20
27832,Yuba County Water Agency 42
27873,Zwierstra Mitigation Site
27857,Zehnder Park
28166,Highfield Greenbelt
27898,Calera Creek Park
28145,Silicon Valley Land Conservancy
28888,Cypress Recreation Center
30164,Palisades North Neighborhood Park
28184,Acton Wash Wildlife Sanctuary
28045,Marsh Park
